area_name,area_code,population_max,population_max_0,population_max_1,population_max_2,population_max_3,population_max_4,population_max_5,population_max_6,population_max_7,population_max_8,population_max_9,population_max_10,population_man_max,population_man_0,population_man_1,population_man_2,population_man_3,population_man_4,population_man_5,population_man_6,population_man_7,population_man_8,population_man_9,population_man_10,population_woman_max,population_woman_0,population_woman_1,population_woman_2,population_woman_3,population_woman_4,population_woman_5,population_woman_6,population_woman_7,population_woman_8,population_woman_9,population_woman_10
경기도 하남시 ,4145000000,318126,32573,28117,38309,53286,56868,45350,38839,17249,6383,1107,45,159264,16721,14166,19226,26894,29604,22732,18783,8571,2312,246,9,158862,15852,13951,19083,26392,27264,22618,20056,8678,4071,861,36
경기도 하남시 천현동,4145051000,7457,314,391,877,996,943,1422,1577,607,262,67,1,4120,157,201,524,577,594,810,840,306,96,14,1,3337,157,190,353,419,349,612,737,301,166,53,0
경기도 하남시 신장1동,4145052000,6595,269,380,957,1059,894,1182,1099,526,196,32,1,3416,146,194,515,630,495,591,540,235,65,5,0,3179,123,186,442,429,399,591,559,291,131,27,1
경기도 하남시 신장2동,4145053000,46883,3992,3896,5144,6981,7494,7131,7252,3530,1269,185,9,23151,2061,2000,2622,3607,3794,3382,3415,1717,501,49,3,23732,1931,1896,2522,3374,3700,3749,3837,1813,768,136,6
경기도 하남시 덕풍1동,4145054000,15649,912,1013,2054,2207,2129,2751,2809,1234,474,62,4,7954,478,543,1127,1204,1121,1328,1329,612,196,15,1,7695,434,470,927,1003,1008,1423,1480,622,278,47,3
경기도 하남시 덕풍2동,4145055000,18941,1040,1058,2395,2903,2481,3307,3511,1559,595,90,2,9553,528,543,1301,1612,1314,1620,1678,753,192,11,1,9388,512,515,1094,1291,1167,1687,1833,806,403,79,1
경기도 하남시 덕풍3동,4145056000,25368,1935,2455,3122,3313,4309,4155,3565,1739,659,114,2,12622,1049,1226,1650,1719,2170,2042,1660,828,255,23,0,12746,886,1229,1472,1594,2139,2113,1905,911,404,91,2
경기도 하남시 풍산동,4145057000,29823,4220,3098,3172,5097,6137,3872,2693,1033,393,99,9,14738,2102,1545,1599,2360,3180,1931,1310,550,136,23,2,15085,2118,1553,1573,2737,2957,1941,1383,483,257,76,7
경기도 하남시 감북동,4145058000,2754,83,136,339,371,356,568,533,234,114,20,0,1524,47,74,198,226,199,321,296,115,39,9,0,1230,36,62,141,145,157,247,237,119,75,11,0
경기도 하남시 감일동,4145058200,29312,4605,2701,3090,5711,5347,3631,2641,1083,417,81,5,14680,2384,1352,1546,2739,2802,1839,1307,557,138,16,0,14632,2221,1349,1544,2972,2545,1792,1334,526,279,65,5
경기도 하남시 위례동,4145058500,27199,3837,2788,2923,4777,5298,3899,2559,799,262,56,1,13325,1921,1386,1437,2175,2675,1886,1318,425,86,16,0,13874,1916,1402,1486,2602,2623,2013,1241,374,176,40,1
경기도 하남시 춘궁동,4145059000,3866,125,190,462,414,496,765,793,377,210,31,3,2187,61,105,262,246,303,484,445,184,92,4,1,1679,64,85,200,168,193,281,348,193,118,27,2
경기도 하남시 초이동,4145060000,3521,145,174,444,460,432,682,718,295,160,10,1,2011,68,90,261,288,273,396,417,152,63,3,0,1510,77,84,183,172,159,286,301,143,97,7,1
경기도 하남시 미사1동,4145061000,53295,4918,4403,9366,11929,9994,5986,4096,1877,605,119,2,26592,2560,2154,4167,6284,5246,3082,1909,956,208,26,0,26703,2358,2249,5199,5645,4748,2904,2187,921,397,93,2
경기도 하남시 미사2동,4145062000,47463,6178,5434,3964,7068,10558,5999,4993,2356,767,141,5,23391,3159,2753,2017,3227,5438,3020,2319,1181,245,32,0,24072,3019,2681,1947,3841,5120,2979,2674,1175,522,109,5
경기도 용인시 ,4146000000,1078604,95148,120837,138332,140885,197533,171226,113778,65904,30370,4445,146,535053,48630,61846,72123,69804,97317,86927,54666,29703,12838,1177,22,543551,46518,58991,66209,71081,100216,84299,59112,36201,17532,3268,124
경기도 용인시 처인구 ,4146100000,260487,20048,25060,34807,33423,43440,44085,34290,16203,7870,1227,34,133624,10262,12996,18940,17836,22851,22760,17323,7479,2911,260,6,126863,9786,12064,15867,15587,20589,21325,16967,8724,4959,967,28
경기도 용인시 처인구 포곡읍,4146125000,33507,2138,3650,4828,3825,5921,6087,4020,1936,961,140,1,17302,1095,1897,2695,2108,3068,3208,2031,833,341,26,0,16205,1043,1753,2133,1717,2853,2879,1989,1103,620,114,1
경기도 용인시 처인구 모현읍,4146125300,27103,1828,2446,3508,3071,4540,4860,3970,1882,854,141,3,14202,974,1289,1921,1639,2430,2624,2060,887,350,28,0,12901,854,1157,1587,1432,2110,2236,1910,995,504,113,3
경기도 용인시 처인구 이동읍,4146125600,20442,1447,1789,2157,2341,3308,3750,3202,1508,803,131,6,10450,708,929,1220,1319,1797,1943,1579,667,267,20,1,9992,739,860,937,1022,1511,1807,1623,841,536,111,5
경기도 용인시 처인구 남사읍,4146125900,23885,3119,2081,1837,4007,4400,3081,3073,1542,650,92,3,12039,1582,1040,980,1983,2366,1536,1510,778,242,21,1,11846,1537,1041,857,2024,2034,1545,1563,764,408,71,2
경기도 용인시 처인구 원삼면,4146134000,8295,336,579,715,715,1039,1568,1827,923,505,86,2,4291,169,281,404,417,567,839,932,477,187,18,0,4004,167,298,311,298,472,729,895,446,318,68,2
경기도 용인시 처인구 백암면,4146135000,8482,230,547,866,732,965,1559,1917,924,660,81,1,4625,129,302,545,440,591,889,1031,444,234,20,0,3857,101,245,321,292,374,670,886,480,426,61,1
경기도 용인시 처인구 양지면,4146136000,19733,1198,2075,2497,2450,3113,3495,2935,1194,647,122,7,10526,640,1125,1428,1396,1707,1855,1542,579,229,24,1,9207,558,950,1069,1054,1406,1640,1393,615,418,98,6
경기도 용인시 처인구 중앙동,4146151000,24983,1512,2170,4434,3215,3829,4259,3246,1490,723,103,2,12677,761,1113,2338,1771,2018,2143,1598,652,262,20,1,12306,751,1057,2096,1444,1811,2116,1648,838,461,83,1
경기도 용인시 처인구 역북동,4146152500,31940,3535,3100,5336,5640,5603,4199,2700,1258,484,82,3,16142,1802,1566,2765,2914,2924,2034,1353,574,192,17,1,15798,1733,1534,2571,2726,2679,2165,1347,684,292,65,2
경기도 용인시 처인구 삼가동,4146152600,12642,1026,1282,1861,1619,2081,2302,1433,668,321,49,0,6212,538,660,958,802,997,1124,683,308,131,11,0,6430,488,622,903,817,1084,1178,750,360,190,38,0
경기도 용인시 처인구 유림동,4146153000,36274,3013,4232,4929,4411,6708,6349,3770,1879,859,122,2,18317,1511,2192,2667,2258,3380,3265,1871,816,324,33,0,17957,1502,2040,2262,2153,3328,3084,1899,1063,535,89,2
경기도 용인시 처인구 동부동,4146154000,13201,666,1109,1839,1397,1933,2576,2197,999,403,78,4,6841,353,602,1019,789,1006,1300,1133,464,152,22,1,6360,313,507,820,608,927,1276,1064,535,251,56,3
경기도 용인시 기흥구 ,4146300000,442323,40084,50528,57318,57349,82559,69756,44067,26479,12331,1788,64,218341,20544,25913,29953,28109,40320,35157,20751,11769,5315,498,12,223982,19540,24615,27365,29240,42239,34599,23316,14710,7016,1290,52
경기도 용인시 기흥구 신갈동,4146351000,38356,3178,3545,4994,5979,6526,6247,4217,2368,1163,131,8,19145,1596,1837,2515,3123,3271,3172,2090,1013,489,38,1,19211,1582,1708,2479,2856,3255,3075,2127,1355,674,93,7
경기도 용인시 기흥구 영덕1동,4146351600,30486,3190,3586,3804,4415,5852,5086,2766,1200,497,88,2,15172,1636,1837,2013,2186,2887,2576,1301,552,169,14,1,15314,1554,1749,1791,2229,2965,2510,1465,648,328,74,1
경기도 용인시 기흥구 영덕2동,4146351700,17518,1827,1210,2396,3179,2728,2789,1832,769,613,171,4,8662,915,615,1284,1599,1388,1320,878,379,219,64,1,8856,912,595,1112,1580,1340,1469,954,390,394,107,3
경기도 용인시 기흥구 구갈동,4146352000,41772,4119,3275,6582,7515,7058,6659,3832,1888,718,119,7,20899,2114,1697,3279,3757,3627,3338,1891,877,290,28,1,20873,2005,1578,3303,3758,3431,3321,1941,1011,428,91,6
경기도 용인시 기흥구 상갈동,4146353000,13257,892,1224,1936,1900,2277,2275,1382,890,438,43,0,6850,482,617,1041,1033,1186,1217,682,385,200,7,0,6407,410,607,895,867,1091,1058,700,505,238,36,0
경기도 용인시 기흥구 보라동,4146353500,33364,2775,4283,4058,3614,6335,5460,3517,2203,972,142,5,16497,1432,2202,2103,1753,3114,2759,1666,995,424,48,1,16867,1343,2081,1955,1861,3221,2701,1851,1208,548,94,4
경기도 용인시 기흥구 기흥동,4146354000,21695,1737,2163,2583,2708,3828,3580,2852,1478,672,89,5,10746,891,1123,1375,1356,1920,1755,1339,677,295,13,2,10949,846,1040,1208,1352,1908,1825,1513,801,377,76,3
경기도 용인시 기흥구 서농동,4146355000,26373,2953,2586,5407,4339,4549,3269,2017,855,352,44,2,13612,1488,1286,3205,2194,2361,1576,990,372,131,9,0,12761,1465,1300,2202,2145,2188,1693,1027,483,221,35,2
경기도 용인시 기흥구 구성동,4146356000,40264,3226,4809,4439,4253,7647,6300,4588,3243,1527,225,7,19410,1653,2477,2308,2060,3634,3121,2032,1376,704,44,1,20854,1573,2332,2131,2193,4013,3179,2556,1867,823,181,6
경기도 용인시 기흥구 마북동,4146357000,32042,2500,3035,4100,3891,5272,5190,3819,2763,1277,188,7,15661,1294,1577,2122,1917,2542,2505,1789,1242,607,64,2,16381,1206,1458,1978,1974,2730,2685,2030,1521,670,124,5
경기도 용인시 기흥구 동백1동,4146357200,32731,3145,5600,3647,3172,7640,4991,2268,1493,684,89,2,15715,1543,2820,1834,1438,3570,2648,977,596,259,30,0,17016,1602,2780,1813,1734,4070,2343,1291,897,425,59,2
경기도 용인시 기흥구 동백2동,4146357500,27300,2464,4610,3265,2259,6045,4562,2145,1277,589,82,2,13395,1275,2391,1681,969,2750,2469,1000,569,265,25,1,13905,1189,2219,1584,1290,3295,2093,1145,708,324,57,1
경기도 용인시 기흥구 동백3동,4146357700,26391,3185,3354,2504,3546,5501,3214,2316,1782,884,104,1,12850,1660,1702,1251,1625,2718,1615,1029,802,409,38,1,13541,1525,1652,1253,1921,2783,1599,1287,980,475,66,0
경기도 용인시 기흥구 상하동,4146358600,24525,1779,2719,3374,2661,4124,4613,2910,1537,708,94,6,11944,939,1401,1756,1285,1967,2255,1374,683,264,20,0,12581,840,1318,1618,1376,2157,2358,1536,854,444,74,6
경기도 용인시 기흥구 보정동,4146359000,36249,3114,4529,4229,3918,7177,5521,3606,2733,1237,179,6,17783,1626,2331,2186,1814,3385,2831,1713,1251,590,56,0,18466,1488,2198,2043,2104,3792,2690,1893,1482,647,123,6
경기도 용인시 수지구 ,4146500000,375794,35016,45249,46207,50113,71534,57385,35421,23222,10169,1430,48,183088,17824,22937,23230,23859,34146,29010,16592,10455,4612,419,4,192706,17192,22312,22977,26254,37388,28375,18829,12767,5557,1011,44
경기도 용인시 수지구 풍덕천1동,4146551000,36232,2602,3539,5191,6273,5840,5494,3823,2253,1057,151,9,18059,1342,1820,2650,3400,2841,2737,1801,995,429,44,0,18173,1260,1719,2541,2873,2999,2757,2022,1258,628,107,9
경기도 용인시 수지구 풍덕천2동,4146552000,41036,4410,5672,4883,5892,8802,5949,2598,1709,1002,117,2,20207,2254,2918,2458,2740,4290,3137,1292,686,397,35,0,20829,2156,2754,2425,3152,4512,2812,1306,1023,605,82,2
경기도 용인시 수지구 신봉동,4146553000,37834,3283,5313,4062,3871,7751,5976,3523,2758,1131,164,2,18318,1636,2722,2089,1763,3563,3077,1639,1223,555,51,0,19516,1647,2591,1973,2108,4188,2899,1884,1535,576,113,2
경기도 용인시 수지구 죽전1동,4146554000,29182,2343,3547,3800,3306,5408,4823,2959,1896,973,122,5,14129,1172,1810,1919,1575,2523,2390,1419,821,458,42,0,15053,1171,1737,1881,1731,2885,2433,1540,1075,515,80,5
경기도 용인시 수지구 죽전2동,4146555000,18408,1426,1527,2839,3225,2961,2922,1845,1056,507,97,3,9120,748,797,1443,1652,1457,1418,878,489,204,34,0,9288,678,730,1396,1573,1504,1504,967,567,303,63,3
경기도 용인시 수지구 죽전3동,4146555500,27107,2270,3283,4082,3475,5025,4202,2508,1470,692,96,4,13012,1140,1623,2010,1631,2438,2080,1155,630,276,29,0,14095,1130,1660,2072,1844,2587,2122,1353,840,416,67,4
경기도 용인시 수지구 동천동,4146556000,49710,5552,5402,5578,7545,9620,7306,4939,2625,982,156,5,24462,2871,2758,2816,3516,4742,3706,2354,1233,430,35,1,25248,2681,2644,2762,4029,4878,3600,2585,1392,552,121,4
경기도 용인시 수지구 상현1동,4146557000,20431,1987,2815,2244,2401,3955,3107,1839,1387,594,99,3,9775,993,1375,1123,1083,1839,1592,852,608,290,19,1,10656,994,1440,1121,1318,2116,1515,987,779,304,80,2
경기도 용인시 수지구 상현2동,4146558000,33314,3143,4165,3748,4034,6367,5173,3137,2375,1034,134,4,16183,1615,2144,1897,1895,3026,2585,1418,1074,487,41,1,17131,1528,2021,1851,2139,3341,2588,1719,1301,547,93,3
경기도 용인시 수지구 상현3동,4146558500,27933,2608,3319,4008,4168,5253,4139,2400,1371,587,77,3,13511,1289,1690,1903,2006,2519,2079,1111,625,267,21,1,14422,1319,1629,2105,2162,2734,2060,1289,746,320,56,2
경기도 용인시 수지구 성복동,4146559000,54607,5392,6667,5772,5923,10552,8294,5850,4322,1610,217,8,26312,2764,3280,2922,2598,4908,4209,2673,2071,819,68,0,28295,2628,3387,2850,3325,5644,4085,3177,2251,791,149,8
경기도 파주시 ,4148000000,481629,43450,50154,59328,68389,82572,76693,54594,28850,15312,2217,70,244290,22157,25695,31863,35997,42327,40053,27289,12752,5596,546,15,237339,21293,24459,27465,32392,40245,36640,27305,16098,9716,1671,55
경기도 파주시 문산읍,4148025000,48440,4646,4865,5619,7480,7546,7068,5686,3383,1902,237,8,24838,2340,2505,3163,4113,4049,3692,2771,1469,655,78,3,23602,2306,2360,2456,3367,3497,3376,2915,1914,1247,159,5
경기도 파주시 파주읍,4148025300,13656,599,846,1569,1399,1745,2599,2522,1365,869,139,4,7266,319,424,957,789,1006,1476,1342,615,301,35,2,6390,280,422,612,610,739,1123,1180,750,568,104,2
경기도 파주시 법원읍,4148025600,10435,306,660,1288,875,1104,2028,2144,1232,694,103,1,5579,160,353,810,501,638,1116,1147,578,242,34,0,4856,146,307,478,374,466,912,997,654,452,69,1
경기도 파주시 조리읍,4148026200,29745,1617,2708,3582,2887,4352,5864,4814,2428,1314,168,11,15118,830,1355,1947,1570,2251,3059,2444,1106,511,42,3,14627,787,1353,1635,1317,2101,2805,2370,1322,803,126,8
경기도 파주시 월롱면,4148031000,9579,154,261,2547,2003,1041,1354,1230,588,341,59,1,6427,73,147,1846,1624,772,853,697,287,111,16,1,3152,81,114,701,379,269,501,533,301,230,43,0
경기도 파주시 탄현면,4148032000,13448,617,958,1519,1474,2054,2650,2208,1135,716,109,8,7289,324,495,891,883,1152,1505,1206,541,271,21,0,6159,293,463,628,591,902,1145,1002,594,445,88,8
경기도 파주시 광탄면,4148035000,11289,434,608,1213,1001,1262,2298,2364,1227,734,143,5,6171,224,330,760,605,745,1301,1319,599,258,29,1,5118,210,278,453,396,517,997,1045,628,476,114,4
경기도 파주시 파평면,4148036000,3867,80,178,443,231,338,727,859,565,368,76,2,2054,47,96,292,141,196,423,439,270,137,12,1,1813,33,82,151,90,142,304,420,295,231,64,1
경기도 파주시 적성면,4148037000,7456,540,509,970,880,788,1125,1308,855,406,70,5,4065,270,295,637,509,449,614,710,402,161,18,0,3391,270,214,333,371,339,511,598,453,245,52,5
경기도 파주시 장단면,4148039000,723,26,43,56,56,80,142,135,115,61,9,0,375,13,18,29,28,48,79,76,51,28,5,0,348,13,25,27,28,32,63,59,64,33,4,0
경기도 파주시 금촌1동,4148051000,22190,1028,1445,3436,2898,3154,4164,3313,1740,878,131,3,11862,533,763,1963,1722,1752,2324,1702,757,311,35,0,10328,495,682,1473,1176,1402,1840,1611,983,567,96,3
경기도 파주시 금촌2동,4148052000,32788,3025,4194,4121,4254,5866,5348,3165,1776,916,122,1,15984,1540,2165,2072,2130,2804,2721,1464,737,330,21,0,16804,1485,2029,2049,2124,3062,2627,1701,1039,586,101,1
경기도 파주시 금촌3동,4148053000,27702,2150,2716,3855,3558,4329,4933,3397,1730,900,133,1,14206,1075,1440,2120,1915,2239,2544,1694,796,353,29,1,13496,1075,1276,1735,1643,2090,2389,1703,934,547,104,0
경기도 파주시 교하동,4148054000,49942,5041,5927,5959,7426,9255,7869,4744,2331,1194,192,4,25193,2565,3095,3110,3798,4603,4145,2401,1019,425,32,0,24749,2476,2832,2849,3628,4652,3724,2343,1312,769,160,4
경기도 파주시 운정1동,4148055000,51360,5041,6267,6437,7515,9781,7862,4873,2317,1107,154,6,25155,2570,3106,3144,3729,4821,3918,2387,1021,424,35,0,26205,2471,3161,3293,3786,4960,3944,2486,1296,683,119,6
경기도 파주시 운정2동,4148056000,62715,8539,7813,6294,11009,12674,7951,4602,2501,1162,166,4,30578,4363,3917,3013,5402,6323,3995,2075,1014,428,46,2,32137,4176,3896,3281,5607,6351,3956,2527,1487,734,120,2
경기도 파주시 운정3동,4148057000,86294,9607,10156,10420,13443,17203,12711,7230,3562,1750,206,6,42130,4911,5191,5109,6538,8479,6288,3415,1490,650,58,1,44164,4696,4965,5311,6905,8724,6423,3815,2072,1100,148,5
경기도 이천시 ,4150000000,223831,18027,22736,31493,30945,35029,35635,28633,13180,7136,983,34,116100,9301,11814,17947,16682,18168,18550,14691,6090,2619,230,8,107731,8726,10922,13546,14263,16861,17085,13942,7090,4517,753,26
경기도 이천시 장호원읍,4150025000,14552,906,1310,1516,1449,2003,2386,2638,1389,841,111,3,7398,453,697,894,779,1035,1245,1312,646,310,27,0,7154,453,613,622,670,968,1141,1326,743,531,84,3
경기도 이천시 부발읍,4150025300,36123,3020,4388,5235,5006,6577,5617,3715,1631,836,95,3,19067,1551,2260,3164,2667,3367,3035,1936,760,306,21,0,17056,1469,2128,2071,2339,3210,2582,1779,871,530,74,3
경기도 이천시 신둔면,4150031000,13984,1036,1027,1639,1813,1962,2611,2276,1033,504,79,4,7314,525,563,869,983,1085,1364,1215,497,196,16,1,6670,511,464,770,830,877,1247,1061,536,308,63,3
경기도 이천시 백사면,4150032000,11399,746,850,1340,1269,1600,2155,1904,901,539,92,3,5819,390,453,748,644,850,1083,1001,406,220,24,0,5580,356,397,592,625,750,1072,903,495,319,68,3
경기도 이천시 호법면,4150033000,6211,288,647,747,669,692,1094,1133,566,326,48,1,3345,145,365,424,403,400,640,583,260,114,11,0,2866,143,282,323,266,292,454,550,306,212,37,1
경기도 이천시 마장면,4150034000,15633,1565,1489,2393,2800,2150,2098,1737,876,452,70,3,8548,825,761,1471,1601,1225,1141,914,426,165,17,2,7085,740,728,922,1199,925,957,823,450,287,53,1
경기도 이천시 대월면,4150035000,14615,1100,1179,2717,2482,2142,1934,1693,850,450,67,1,7458,555,601,1354,1322,1191,1018,854,396,151,16,0,7157,545,578,1363,1160,951,916,839,454,299,51,1
경기도 이천시 모가면,4150036000,4406,129,248,368,350,477,822,1027,566,372,47,0,2359,72,151,224,214,271,457,543,272,142,13,0,2047,57,97,144,136,206,365,484,294,230,34,0
경기도 이천시 설성면,4150037000,4728,149,215,407,352,492,847,1097,666,431,65,7,2503,74,106,248,222,294,483,582,320,157,15,2,2225,75,109,159,130,198,364,515,346,274,50,5
경기도 이천시 율면,4150038000,2659,57,119,171,151,224,424,715,408,343,45,2,1378,35,64,102,92,142,223,382,194,134,9,1,1281,22,55,69,59,82,201,333,214,209,36,1
경기도 이천시 창전동,4150051000,16944,865,1477,2783,2183,2475,2844,2575,1155,520,67,0,8473,450,741,1517,1256,1237,1352,1187,535,179,19,0,8471,415,736,1266,927,1238,1492,1388,620,341,48,0
경기도 이천시 증포동,4150051500,57330,6750,8151,7442,8679,10968,8578,4401,1506,751,104,0,28592,3484,4231,3908,4173,5292,4338,2274,627,245,20,0,28738,3266,3920,3534,4506,5676,4240,2127,879,506,84,0
경기도 이천시 중리동,4150052000,15016,882,881,3220,2457,1833,2263,2062,904,450,59,5,8608,460,463,2246,1585,1015,1171,1046,423,183,14,2,6408,422,418,974,872,818,1092,1016,481,267,45,3
경기도 이천시 관고동,4150053000,10231,534,755,1515,1285,1434,1962,1660,729,321,34,2,5238,282,358,778,741,764,1000,862,328,117,8,0,4993,252,397,737,544,670,962,798,401,204,26,2
경기도 안성시 ,4155000000,189559,13193,17836,23178,22770,30121,31942,27686,13832,7854,1114,33,97874,6808,9254,12845,12471,16118,16940,14017,6362,2819,235,5,91685,6385,8582,10333,10299,14003,15002,13669,7470,5035,879,28
경기도 안성시 공도읍,4155025000,60180,5558,7522,7065,8195,12031,9261,5940,2980,1434,187,7,30374,2842,3872,3811,4242,6134,4819,2816,1317,482,37,2,29806,2716,3650,3254,3953,5897,4442,3124,1663,952,150,5
경기도 안성시 보개면,4155031000,5362,164,291,496,405,523,1002,1258,693,455,73,2,2839,88,173,293,246,307,550,687,321,161,13,0,2523,76,118,203,159,216,452,571,372,294,60,2
경기도 안성시 금광면,4155032000,7337,358,607,728,610,967,1334,1496,693,472,70,2,3657,192,304,406,319,506,704,749,290,173,13,1,3680,166,303,322,291,461,630,747,403,299,57,1
경기도 안성시 서운면,4155033000,3314,79,138,278,232,338,652,786,443,325,42,1,1757,45,74,172,139,206,371,409,212,117,12,0,1557,34,64,106,93,132,281,377,231,208,30,1
경기도 안성시 미양면,4155034000,5887,192,264,553,531,720,1092,1304,703,459,66,3,3228,96,145,349,342,438,606,730,339,168,14,1,2659,96,119,204,189,282,486,574,364,291,52,2
경기도 안성시 대덕면,4155035000,15443,1251,1085,2134,2472,2634,2373,2054,903,472,64,1,8675,679,561,1227,1489,1593,1385,1091,449,190,11,0,6768,572,524,907,983,1041,988,963,454,282,53,1
경기도 안성시 양성면,4155036000,5255,134,264,441,377,544,1016,1272,643,455,104,5,2739,73,127,252,217,322,575,688,305,159,21,0,2516,61,137,189,160,222,441,584,338,296,83,5
경기도 안성시 원곡면,4155038000,6506,374,382,777,952,928,1223,1082,493,252,43,0,3658,212,213,472,584,571,665,592,247,86,16,0,2848,162,169,305,368,357,558,490,246,166,27,0
